Time,sum(Coindays destroyed – Blocks) – Bitcoin
20.10.2016,6124648.887121260
21.10.2016,13617170.570394000
22.10.2016,4785378.145351290
23.10.2016,4284193.167051480
24.10.2016,13876303.818164400
25.10.2016,7831808.55006454
26.10.2016,10373037.466282200
27.10.2016,10444599.332277000
28.10.2016,6069105.769816020
29.10.2016,6973621.205611900
30.10.2016,4028753.690089070
31.10.2016,6940314.684415870
01.11.2016,6588476.028437530
02.11.2016,5680799.417595070
03.11.2016,6854264.1623021500
04.11.2016,5252437.169065460
05.11.2016,3127006.719773850
06.11.2016,3471363.7616668100
07.11.2016,4615930.558681710
08.11.2016,12763754.36111450
09.11.2016,8818830.447040370
10.11.2016,10593036.713635500
11.11.2016,7928635.958751090
12.11.2016,3301219.2866180400
13.11.2016,3170154.293636620
14.11.2016,8263170.309186700
15.11.2016,7225968.209314350
16.11.2016,18159917.844693400
17.11.2016,14018660.192950300
18.11.2016,8457997.219012610
19.11.2016,4525918.91507061
20.11.2016,4415721.157405710
21.11.2016,7460699.197532850
22.11.2016,18454244.634668500
23.11.2016,6971324.400953370
24.11.2016,36542397.57256050
25.11.2016,5138141.08146916
26.11.2016,7793918.243617720
27.11.2016,5076865.416468450
28.11.2016,7561738.506036110
29.11.2016,6389357.311615650
30.11.2016,7415661.248933860
01.12.2016,8874641.192488620
02.12.2016,10255222.651709200
03.12.2016,41977198.83296270
04.12.2016,3014255.707307770
05.12.2016,9346727.9981205
06.12.2016,5260786.39508421
07.12.2016,6362556.242350900
08.12.2016,11358270.451990400
09.12.2016,4614609.016175320
10.12.2016,9232222.168922090
11.12.2016,4971747.1717199
12.12.2016,6092869.943413750
13.12.2016,11417777.776815500
14.12.2016,7567090.42556136
15.12.2016,8325187.958497420
16.12.2016,10541224.5136603
17.12.2016,7306203.830361840
18.12.2016,12125265.257815600
19.12.2016,4927493.87528724
20.12.2016,10442544.339026400
21.12.2016,29837416.35998700
22.12.2016,23904411.74530320
23.12.2016,19611750.997320000
24.12.2016,9640490.8068215
25.12.2016,7409451.45273522
26.12.2016,6040004.615017810
27.12.2016,10495136.13132040
28.12.2016,24986380.86041130
29.12.2016,20402291.48687040
30.12.2016,12163117.507889300
31.12.2016,4938286.010715090
01.01.2017,7631650.817461380
02.01.2017,16529545.740108900
03.01.2017,11907939.595403900
04.01.2017,20949206.116273200
05.01.2017,47364476.06138820
06.01.2017,17112000.111453800
07.01.2017,8283618.771393100
08.01.2017,8021898.273527280
09.01.2017,9840624.995693760
10.01.2017,8092854.5321892
11.01.2017,18293309.072119900
12.01.2017,8525039.85937047
13.01.2017,9446938.13643331
14.01.2017,3173653.3373431000
15.01.2017,5632149.31769596
16.01.2017,5582230.738652300
17.01.2017,8111357.3529084300
18.01.2017,5250289.222740800
19.01.2017,3944070.73358437
20.01.2017,4232656.691573880
21.01.2017,4765323.634306270
22.01.2017,6165776.215024390
23.01.2017,5519203.781563640
24.01.2017,10558374.446833200
25.01.2017,9002373.908280970
26.01.2017,6571821.637876020
27.01.2017,5722019.6165978400
28.01.2017,3073188.185193250
29.01.2017,31342605.32461800
30.01.2017,3901827.2955094000
31.01.2017,7560271.310831640
01.02.2017,5865371.507916090
02.02.2017,7554646.60184859
03.02.2017,19633365.341644800
04.02.2017,6297514.351076050
05.02.2017,7065594.757676040
06.02.2017,12385207.510275100
07.02.2017,17821066.66365000
08.02.2017,6298232.128387780
09.02.2017,14313675.25658970
10.02.2017,12792032.427423200
11.02.2017,2744135.4652117700
12.02.2017,5477117.86373535
13.02.2017,8787747.357076980
14.02.2017,6609115.608449650
15.02.2017,3368165.9039331200
16.02.2017,4739245.877025310
17.02.2017,12120920.242722800
18.02.2017,5743641.381148720
19.02.2017,6520027.128952540
20.02.2017,5156699.632612980
21.02.2017,10565984.537330500
22.02.2017,15553496.689640100
23.02.2017,9690326.146694210
24.02.2017,33700057.33571480
25.02.2017,5437257.143920650
26.02.2017,3741198.9638997800
27.02.2017,7341171.584234820
28.02.2017,6134008.75950502
01.03.2017,8522261.091866490
02.03.2017,11184626.605709100
03.03.2017,28280191.129558800
04.03.2017,6605888.291276560
05.03.2017,6372797.478992890
06.03.2017,10974004.179014300
07.03.2017,11763614.169292500
08.03.2017,13136137.040246500
09.03.2017,11040305.968364700
10.03.2017,16077314.31103470
11.03.2017,7815003.885317320
12.03.2017,5792475.299218800
13.03.2017,24620026.627085100
14.03.2017,7189637.587857340
15.03.2017,11930902.074948700
16.03.2017,18132733.160024500
17.03.2017,23930069.40759430
18.03.2017,31269825.48978960
19.03.2017,17591070.17103870
20.03.2017,10874592.471713500
21.03.2017,14926237.50427860
22.03.2017,18486576.829353600
23.03.2017,8934444.432223620
24.03.2017,91904240.10424550
25.03.2017,30603186.294147400
26.03.2017,22023109.49286760
27.03.2017,12478237.443689700
28.03.2017,12761941.027657700
29.03.2017,9498649.953669870
30.03.2017,11051478.499709400
31.03.2017,14282006.210962900
01.04.2017,11055380.549088900
02.04.2017,10844802.924300400
03.04.2017,9591568.907681580
04.04.2017,5650368.305193560
05.04.2017,9196874.367923170
06.04.2017,7879075.469031560
07.04.2017,20491910.80195240
08.04.2017,6630600.707359080
09.04.2017,5026461.40101263
10.04.2017,8217457.113407030
11.04.2017,6471735.731005710
12.04.2017,15679328.139193100
13.04.2017,4603158.5806081000
14.04.2017,16055305.987060600
15.04.2017,4469540.232292770
16.04.2017,3564094.416008170
17.04.2017,10701191.877179700
18.04.2017,9589782.88260221
19.04.2017,7526669.388709620
20.04.2017,6347685.633103340
21.04.2017,4962830.551762890
22.04.2017,3511051.903775820
23.04.2017,5102427.074155130
24.04.2017,10842517.91819340
25.04.2017,8875349.352749580
26.04.2017,8102469.935718710
27.04.2017,6192551.492427040
28.04.2017,26358494.646080600
29.04.2017,8391458.97502918
30.04.2017,13759697.842409000
01.05.2017,34152219.26890760
02.05.2017,19656841.663289900
03.05.2017,10940284.96239580
04.05.2017,18009025.923125100
05.05.2017,30909915.682189800
06.05.2017,7352907.01676278
07.05.2017,7707247.39715589
08.05.2017,17260838.040664000
09.05.2017,24220945.31004530
10.05.2017,10943339.739444500
11.05.2017,36036118.06668590
12.05.2017,12602223.32091290
13.05.2017,8462262.199290660
14.05.2017,5103097.711300510
15.05.2017,13062939.407615700
16.05.2017,8249978.146183450
17.05.2017,19004723.197114900
18.05.2017,8424057.313062380
19.05.2017,17885785.609408400
20.05.2017,11721498.99619130
21.05.2017,11371596.933314800
22.05.2017,30977513.41316520
23.05.2017,25661041.636231400
24.05.2017,37177158.779606600
25.05.2017,57911014.51621590
26.05.2017,18688461.118083000
27.05.2017,14257880.332540000
28.05.2017,11840902.706567400
29.05.2017,10519108.743768900
30.05.2017,16843322.90017610
31.05.2017,30794661.847782300
01.06.2017,17662078.25972800
02.06.2017,9095293.934429460
03.06.2017,8715736.259183150
04.06.2017,11860982.307452200
05.06.2017,13146557.335057600
06.06.2017,14728563.928660000
07.06.2017,9937968.565327860
08.06.2017,12055987.512920800
09.06.2017,17224084.166249500
10.06.2017,39025304.85586000
11.06.2017,11635726.486107500
12.06.2017,70649793.06688100
13.06.2017,77406339.14601100
14.06.2017,19191193.695480500
15.06.2017,15763335.202816600
16.06.2017,27139009.288054200
17.06.2017,6775030.4964572300
18.06.2017,22387901.315806200
19.06.2017,15190362.493463000
20.06.2017,16116963.580774000
21.06.2017,10622742.904602500
22.06.2017,14520294.15579700
23.06.2017,8473021.560687800
24.06.2017,9669055.112159110
25.06.2017,6499997.97594992
26.06.2017,9325470.190715980
27.06.2017,9232795.54807381
28.06.2017,13675675.607449400
29.06.2017,10000564.411102700
30.06.2017,17361802.039486500
01.07.2017,7868267.935399070
02.07.2017,10991436.4416822
03.07.2017,17067820.549222800
04.07.2017,10990343.929413800
05.07.2017,20524156.56042900
06.07.2017,9381784.154817270
07.07.2017,13525879.589007300
08.07.2017,7925772.94018236
09.07.2017,9424773.320166820
10.07.2017,7426037.758901750
11.07.2017,11612448.247098700
12.07.2017,8200820.331661770
13.07.2017,10702207.03190780
14.07.2017,13553882.112563800
15.07.2017,8621895.862829670
16.07.2017,7767827.796678940
17.07.2017,29559523.46843790
18.07.2017,9715852.89221396
19.07.2017,10052454.85579820
20.07.2017,13725132.12311700
21.07.2017,10703304.810615800
22.07.2017,8789833.993192340
23.07.2017,6003191.434757680
24.07.2017,14080004.993424800
25.07.2017,90090662.05910380
26.07.2017,11258727.449882200
27.07.2017,24254337.87094200
28.07.2017,61403200.83945640
29.07.2017,115196041.74709500
30.07.2017,58814239.66704140
31.07.2017,200697470.3959560
01.08.2017,33832036.65219850
02.08.2017,37872995.54388430
03.08.2017,51499976.15733440
04.08.2017,99747813.17224890
05.08.2017,57817847.08302240
06.08.2017,64822809.73919900
07.08.2017,31703138.03820840
08.08.2017,39400496.862551700
09.08.2017,28988681.49917400
10.08.2017,16053501.331668000
11.08.2017,15568572.768667000
12.08.2017,23595584.687902900
13.08.2017,22440594.9597401
14.08.2017,17959219.356456700
15.08.2017,16126544.743232700
16.08.2017,12897801.902592200
17.08.2017,20335152.579593000
18.08.2017,26558468.690774900
19.08.2017,29577110.143572800
20.08.2017,35907293.72566400
21.08.2017,15682847.086283800
22.08.2017,26679568.355702500
23.08.2017,30594094.1326065
24.08.2017,14024330.751837300
25.08.2017,14321116.436763300
26.08.2017,13340870.316557800
27.08.2017,13832520.603851200
28.08.2017,12359695.855083300
29.08.2017,27828606.310908100
30.08.2017,21203256.57608870
31.08.2017,20879957.720754100
01.09.2017,18059558.729157900
02.09.2017,13638788.719011500
03.09.2017,14658214.055287500
04.09.2017,18699633.025289100
05.09.2017,12063157.477159200
06.09.2017,13765601.139572100
07.09.2017,14952431.928119300
08.09.2017,6951204.064033710
09.09.2017,7239492.021504570
10.09.2017,10344442.204222500
11.09.2017,11527568.129059800
12.09.2017,8023966.0849833300
13.09.2017,12375081.226754100
14.09.2017,14611120.732761000
15.09.2017,26319421.23641840
16.09.2017,11673896.263349900
17.09.2017,7810005.699975710
18.09.2017,7094316.452596650
19.09.2017,9953114.991491000
20.09.2017,8927054.480829930
21.09.2017,11535100.21144080
22.09.2017,19063789.603866300
23.09.2017,5729795.456425560
24.09.2017,3731927.0276505000
25.09.2017,89149740.04420230
26.09.2017,21188005.171844800
27.09.2017,7850728.436397770
28.09.2017,10691196.122093000
29.09.2017,8677811.2987083
30.09.2017,15350424.411610600
01.10.2017,9464283.031174220
02.10.2017,18371132.46571030
03.10.2017,11123659.2437099
04.10.2017,8311932.153054070
05.10.2017,46079250.83199010
06.10.2017,10791358.62706510
07.10.2017,10442108.363006000
08.10.2017,21363140.6468766
09.10.2017,28077655.34862110
10.10.2017,14685647.957264500
11.10.2017,8268483.305012050
12.10.2017,13179806.555431200
13.10.2017,25774981.808437000
14.10.2017,10196685.96628480
15.10.2017,23250147.42448550
16.10.2017,35408245.37801300
17.10.2017,18114718.43076100
18.10.2017,10409314.0296546
19.10.2017,38415604.486612900
20.10.2017,10042792.748388500
21.10.2017,7943787.886613330
22.10.2017,25089098.347356500
23.10.2017,31215290.34678050
24.10.2017,19532950.479058900
25.10.2017,22925119.075263000
26.10.2017,8241399.368485910
27.10.2017,8931342.656602830
28.10.2017,5774932.055084920
29.10.2017,10268782.81266390
30.10.2017,12870849.734985900
31.10.2017,13075383.647305200
01.11.2017,36166016.317287100
02.11.2017,18744539.227983200
03.11.2017,19142411.482142300
04.11.2017,9934918.051237870
05.11.2017,38329710.271576200
06.11.2017,9198084.782021770
07.11.2017,17515383.044884500
08.11.2017,16843209.38686790
09.11.2017,15260296.392341200
10.11.2017,24377176.146356800
11.11.2017,39600895.66503090
12.11.2017,186269655.0153730
13.11.2017,33114049.825581400
14.11.2017,19723795.62479760
15.11.2017,19387876.53961100
16.11.2017,35556994.0548744
17.11.2017,25303315.661913200
18.11.2017,14711984.819319000
19.11.2017,11523022.824758200
20.11.2017,31368938.710608000
21.11.2017,18431748.087172100
22.11.2017,9561249.358958840
23.11.2017,12062339.639990300
24.11.2017,25870420.840707700
25.11.2017,18080409.953794700
26.11.2017,24780698.504944400
27.11.2017,19093129.027593300
28.11.2017,25485953.63800490
29.11.2017,25192000.51725830
30.11.2017,16241126.86080600
01.12.2017,18098577.60927480
02.12.2017,15450160.602932100
03.12.2017,13455995.030690400
04.12.2017,15546545.2138925
05.12.2017,15312075.985496300
06.12.2017,21849411.58366470
07.12.2017,87427015.34938090
08.12.2017,34219208.20431140
09.12.2017,16040687.163171000
10.12.2017,19371298.261615200
11.12.2017,15858213.290319300
12.12.2017,42259516.511078300
13.12.2017,21531225.481310200
14.12.2017,17324913.76500780
15.12.2017,20107547.32680390
16.12.2017,11075964.663239000
17.12.2017,42039163.66102510
18.12.2017,16112451.916134800
19.12.2017,14480757.019033500
20.12.2017,48195586.611765200
21.12.2017,13344059.32371460
22.12.2017,29715720.722743400
23.12.2017,16474583.817452300
24.12.2017,13541299.644760100
25.12.2017,10704242.04251950
26.12.2017,16116236.10946850
27.12.2017,19051438.55972480
28.12.2017,10682527.835320700
29.12.2017,16889352.940090000
30.12.2017,27125073.053114800
31.12.2017,25099516.46901310
01.01.2018,9749653.805982900
02.01.2018,23317373.702847100
03.01.2018,11993533.844054200
04.01.2018,14383720.818105100
05.01.2018,25550713.158262400
06.01.2018,14863348.837246100
07.01.2018,89419012.12812490
08.01.2018,8505265.351903430
09.01.2018,12391499.046683000
10.01.2018,11182249.706985000
11.01.2018,19704975.825927300
12.01.2018,20856908.911721300
13.01.2018,10081902.01221260
14.01.2018,10908095.03029300
15.01.2018,7463449.852693100
16.01.2018,17661853.299676600
17.01.2018,26703756.479402300
18.01.2018,8449833.128814290
19.01.2018,11217131.83483810
20.01.2018,8925978.454492880
21.01.2018,8127639.51580716
22.01.2018,16113618.171107500
23.01.2018,11129757.65841210
24.01.2018,8155032.8844368400
25.01.2018,9210038.890423220
26.01.2018,16514009.228779600
27.01.2018,7099796.297540220
28.01.2018,17744583.302214000
29.01.2018,8108278.158839390
30.01.2018,9624232.8462605
31.01.2018,14627626.417224000
01.02.2018,22506751.41749560
02.02.2018,15122570.970186300
03.02.2018,8229230.082923980
04.02.2018,93944641.3766747
05.02.2018,39046637.82871040
06.02.2018,35703473.748701200
07.02.2018,9800719.948542740
08.02.2018,28686153.001797600
09.02.2018,5486338.70729028
10.02.2018,5652427.833941370
11.02.2018,9103650.96304344
12.02.2018,8565802.24909733
13.02.2018,4648632.25537323
14.02.2018,6110541.502263150
15.02.2018,10437942.218386800
16.02.2018,7601586.335899270
17.02.2018,3322270.67332339
18.02.2018,6741850.846579270
19.02.2018,4316712.329488480
20.02.2018,10511464.399950400
21.02.2018,6470575.03098485
22.02.2018,75241162.48875040
23.02.2018,7483658.967436680
24.02.2018,6034204.781704720
25.02.2018,4385932.735607470
26.02.2018,4659391.179706690
27.02.2018,6170032.716424220
28.02.2018,16060773.695732700
01.03.2018,8184962.123652010
02.03.2018,5098314.595480110
03.03.2018,5363679.940071840
04.03.2018,4704427.932776100
05.03.2018,7783346.672202570
06.03.2018,5722258.579640490
07.03.2018,5877432.03262059
08.03.2018,4095718.253589420
09.03.2018,10540115.941246600
10.03.2018,4229664.398283440
11.03.2018,7406632.142295150
12.03.2018,5138370.102691310
13.03.2018,6781758.739370700
14.03.2018,4846560.253576020
15.03.2018,6708711.164844390
16.03.2018,7612964.953948370
17.03.2018,5107074.255865530
18.03.2018,5660700.406759150
19.03.2018,5281106.4384401200
20.03.2018,3750864.7314837100
21.03.2018,5474808.548807820
22.03.2018,5562926.644974640
23.03.2018,3255392.6758870400
24.03.2018,4867612.0290201300
25.03.2018,4919287.471116430
26.03.2018,6000570.85974333
27.03.2018,4232002.685249310
28.03.2018,4217189.021628030
29.03.2018,8499506.049436530
30.03.2018,6525504.335525880
31.03.2018,4671694.501723700
01.04.2018,5296115.421098230
02.04.2018,3450311.521865550
03.04.2018,5663540.32718676
04.04.2018,3701261.5661580600
05.04.2018,5401041.95722369
06.04.2018,4068673.839538530
07.04.2018,5068498.651064210
08.04.2018,5606435.543299540
09.04.2018,4426729.209842300
10.04.2018,5368928.094552160
11.04.2018,12603062.762456300
12.04.2018,10189159.09629790
13.04.2018,9171713.312133200
14.04.2018,4612484.478665000
15.04.2018,4353762.446831290
16.04.2018,4888756.9365946200
17.04.2018,6847596.925733040
18.04.2018,10270116.252880700
19.04.2018,51949583.61119200
20.04.2018,15551209.1405658
21.04.2018,11537766.005151500
22.04.2018,6707396.280577470
23.04.2018,11874612.437637400
24.04.2018,9227476.703462540
25.04.2018,9284021.86093767
26.04.2018,27934777.815454000
27.04.2018,4362047.899963810
28.04.2018,2863870.53696133
29.04.2018,4558349.989858680
30.04.2018,7097838.7493689300
01.05.2018,3173699.185772180
02.05.2018,18693838.83617620
03.05.2018,5184196.621597620
04.05.2018,6558623.941178660
05.05.2018,4768816.497548730
06.05.2018,4660186.674183550
07.05.2018,3879307.5149878400
08.05.2018,4067348.189011940
09.05.2018,6424405.791225510
10.05.2018,15308871.679942400
11.05.2018,6580224.555520790
12.05.2018,2985193.46231825
13.05.2018,3387348.2549080100
14.05.2018,40642853.18555680
15.05.2018,5994426.468698060
16.05.2018,6086675.759282990
17.05.2018,52237056.02805090
18.05.2018,4747991.982724270
19.05.2018,3967053.1500867600
20.05.2018,4150261.5708472100
21.05.2018,4880531.9662873
22.05.2018,4490959.085771270
23.05.2018,8196693.912717180
24.05.2018,11121207.924273900
25.05.2018,3393740.8171699800
26.05.2018,1811576.856980380
27.05.2018,2635824.468560150
28.05.2018,4824575.520803710
29.05.2018,3652245.540961980
30.05.2018,6018057.003072590
31.05.2018,3321447.2237781400
01.06.2018,4100365.2353461900
02.06.2018,2305185.2681638900
03.06.2018,3416663.3966528800
04.06.2018,5584043.612444900
05.06.2018,4260883.635316710
06.06.2018,6026983.9240086100
07.06.2018,3222643.816900600
08.06.2018,5419829.254023270
09.06.2018,3017987.915447490
10.06.2018,4739102.553551650
11.06.2018,5222595.776701030
12.06.2018,3640609.406319510
13.06.2018,9508036.917856630
14.06.2018,3319779.9032439300
15.06.2018,3185262.967133880
16.06.2018,1633561.9587034300
17.06.2018,2517450.128844380
18.06.2018,4048189.0056498900
19.06.2018,2722609.2126268600
20.06.2018,3750772.893887710
21.06.2018,13988319.736074700
22.06.2018,3841468.3798631200
23.06.2018,3005345.685785980
24.06.2018,6296799.062233210
25.06.2018,3866435.093640590
26.06.2018,5020648.848009790
27.06.2018,14080038.032017400
28.06.2018,6600972.191047830
29.06.2018,3784747.711003250
30.06.2018,3237913.4785336800
01.07.2018,10418606.437592100
02.07.2018,5662608.8655241000
03.07.2018,5477437.635008650
04.07.2018,6237242.474796090
05.07.2018,2853656.755943530
06.07.2018,5679359.9495624
07.07.2018,2629797.3192264200
08.07.2018,5791467.361506700
09.07.2018,4168349.7802340900
10.07.2018,5231450.214650550
11.07.2018,5229168.010475150
12.07.2018,3927621.0098127200
13.07.2018,7069697.455944970
14.07.2018,1920218.5322985
15.07.2018,2976595.7334977600
16.07.2018,5967955.3787019500
17.07.2018,4290729.330825250
18.07.2018,5795183.145562480
19.07.2018,6313554.41426914
20.07.2018,4469397.369794020
21.07.2018,6933283.000727300
22.07.2018,4135853.810839820
23.07.2018,6121090.510850990
24.07.2018,6277629.653036300
25.07.2018,5992253.5810656900
26.07.2018,3933171.0337642500
27.07.2018,3347079.6567774500
28.07.2018,3200311.235844970
29.07.2018,6942941.956917970
30.07.2018,4188290.153405750
31.07.2018,3973879.7903097900
01.08.2018,3195835.493029720
02.08.2018,5557383.1961292500
03.08.2018,3723787.079698370
04.08.2018,5028941.094601380
05.08.2018,3038687.5921549200
06.08.2018,6667592.525731050
07.08.2018,3174963.2571139900
08.08.2018,5229149.773062550
09.08.2018,9368537.989796260
10.08.2018,7766265.996302890
11.08.2018,4741641.649194210
12.08.2018,1861419.2614422700
13.08.2018,16154578.576326400
14.08.2018,8601436.84923467
15.08.2018,8468385.7177457
16.08.2018,12854503.221762800
17.08.2018,16365830.204231200
18.08.2018,1580473.264498880
19.08.2018,11374647.320049700
20.08.2018,9862807.804172150
21.08.2018,15177349.003701200
22.08.2018,17579827.995856200
23.08.2018,18353704.15174300
24.08.2018,4924688.927961450
25.08.2018,21958618.229708000
26.08.2018,12229093.75384390
27.08.2018,21584334.527274000
28.08.2018,15040972.422936600
29.08.2018,21370680.02403320
30.08.2018,17004814.81519940
31.08.2018,4541680.0788130800
01.09.2018,2767161.794887050
02.09.2018,3143024.773733720
03.09.2018,3765112.72823698
04.09.2018,4173242.546577420
05.09.2018,4798589.10887045
06.09.2018,6569459.851536160
07.09.2018,3940165.799873600
08.09.2018,2502768.032756570
09.09.2018,4377317.445581520
10.09.2018,7558192.214823090
11.09.2018,8603384.579509910
12.09.2018,5865566.795715110
13.09.2018,25265181.22038100
14.09.2018,3166066.3044330000
15.09.2018,2681546.9663032400
16.09.2018,2560163.052456410
17.09.2018,4605728.366602230
18.09.2018,3374664.072579570
19.09.2018,4035112.3025959600
20.09.2018,5724583.248068330
21.09.2018,9258706.255127330
22.09.2018,3094037.2633366100
23.09.2018,3169279.756683810
24.09.2018,3864329.0456360100
25.09.2018,11116830.137944300
26.09.2018,3615172.013408890
27.09.2018,4016321.8386464900
28.09.2018,11534809.01777280
29.09.2018,3252043.124653430
30.09.2018,5334344.644992760
01.10.2018,6577366.375774780
02.10.2018,8291753.769219550
03.10.2018,4963616.528061450
04.10.2018,4593065.3936343600
05.10.2018,3198823.0575406000
06.10.2018,4177672.3261949400
07.10.2018,2076403.8394068400
08.10.2018,6615513.830648800
09.10.2018,6980161.962838220
10.10.2018,8708340.880521170
11.10.2018,10977731.850238000
12.10.2018,4822776.070329340
13.10.2018,3931356.229640040
14.10.2018,4083405.1038719300
15.10.2018,12122676.842511200
16.10.2018,10123898.931561400
17.10.2018,5505800.028020700
18.10.2018,4800602.970788230
19.10.2018,11991464.776509400
20.10.2018,16636202.034051400
21.10.2018,3120858.815504270
22.10.2018,6616700.221633220
23.10.2018,5909024.674676860
24.10.2018,3936744.047051180
25.10.2018,4687537.264300270
26.10.2018,9434252.280394000
27.10.2018,2373701.324542570
28.10.2018,2906028.045257650
29.10.2018,4073313.9879069800
30.10.2018,3459659.6695127100
31.10.2018,7818439.248719840
01.11.2018,5625528.9585121800
02.11.2018,7449002.857188920
03.11.2018,2064516.8469801600
04.11.2018,4002134.511021900
05.11.2018,4764935.096470060
06.11.2018,4855597.660905110
07.11.2018,6608825.269698010
08.11.2018,4618148.213382750
09.11.2018,6619724.888951680
10.11.2018,3566710.52530273
11.11.2018,2786837.13402372
12.11.2018,6501025.824201480
13.11.2018,7996497.72265697
14.11.2018,15125919.4039955
15.11.2018,44274890.5572025
16.11.2018,8114102.779933810
17.11.2018,3566011.4618647500
18.11.2018,3269121.292897560
19.11.2018,13057200.43816260
20.11.2018,19810188.69595010
21.11.2018,6168562.400763270
22.11.2018,7915035.521169790
23.11.2018,6746850.114510090
24.11.2018,9118639.706224600
25.11.2018,9948172.772112510
26.11.2018,8801397.725603070
27.11.2018,11371033.02612960
28.11.2018,15859632.266380000
29.11.2018,45025018.36169690
30.11.2018,105589997.37991600
01.12.2018,60035976.75464960
02.12.2018,2626173.015363610
03.12.2018,146213169.2352660
04.12.2018,397370509.67126
05.12.2018,61282964.97132940
06.12.2018,51221474.75600430
07.12.2018,12338068.832516000
08.12.2018,5010879.391505710
09.12.2018,2675638.791989050
10.12.2018,8802487.635034280
11.12.2018,16358237.672483400
12.12.2018,5895259.024944030
13.12.2018,7628553.6867958600
14.12.2018,7120610.675650610
15.12.2018,3801106.5964081800
16.12.2018,3981393.5706598300
17.12.2018,4870107.264738350
18.12.2018,15151156.908639700
19.12.2018,13192740.156793200
20.12.2018,6556962.402086130
21.12.2018,8199794.401682320
22.12.2018,2522158.23870264
23.12.2018,3763982.9709406500
24.12.2018,6635236.391042220
25.12.2018,2940686.215003680
26.12.2018,2931349.32082723
27.12.2018,6675451.3457619900
28.12.2018,8172512.32945077
29.12.2018,13146615.149500300
30.12.2018,4465350.719641040
31.12.2018,5485143.399891120
01.01.2019,3350119.435624770
02.01.2019,3519489.5389182000
03.01.2019,5254533.08755461
04.01.2019,3837959.5574958000
05.01.2019,2239854.8472494300
06.01.2019,3662548.0876624200
07.01.2019,10710288.664701700
08.01.2019,5980302.134039500
09.01.2019,4993449.861926000
10.01.2019,15797266.79048420
11.01.2019,56394752.55297640
12.01.2019,2697435.931022110
13.01.2019,5172303.664594600
14.01.2019,29118611.06431190
15.01.2019,148855748.94166900
16.01.2019,27304877.405247200
17.01.2019,5643830.430631540
18.01.2019,3179830.9276802000
19.01.2019,3665499.445052560
20.01.2019,2053795.093094360
21.01.2019,12618134.678529300
22.01.2019,7688551.0635296000
23.01.2019,3244736.9592994300
24.01.2019,3209385.098481870
25.01.2019,2938516.954912330
26.01.2019,2859266.74842871
27.01.2019,2699200.307345080
28.01.2019,6391831.132310250
29.01.2019,6164411.450235740
30.01.2019,17894785.050255000
31.01.2019,5247870.267583450
01.02.2019,5172944.050933480
02.02.2019,2512786.3008461700
03.02.2019,2617074.2664238700
04.02.2019,4980498.225768350
05.02.2019,5172205.26312048
06.02.2019,11461730.350564500
07.02.2019,5713953.195961350
08.02.2019,4624113.123024550
09.02.2019,4614781.507142710
10.02.2019,2365068.062731510
11.02.2019,6027059.858851770
12.02.2019,5935028.131908120
13.02.2019,13364386.549008700
14.02.2019,4781130.394473870
15.02.2019,4319356.579895250
16.02.2019,5359757.151615550
17.02.2019,2675549.0962324600
18.02.2019,6381669.234264760
19.02.2019,8682816.924167710
20.02.2019,23125385.77906
21.02.2019,11586398.34054670
22.02.2019,6181378.959388170
23.02.2019,7332056.728349900
24.02.2019,4490643.236689460
25.02.2019,8195662.730776430
26.02.2019,6519114.391235660
27.02.2019,3463496.4504455900
28.02.2019,55141257.05678370
01.03.2019,4798364.3589892100
02.03.2019,12357503.631044300
03.03.2019,1868035.1335756000
04.03.2019,7580652.849800310
05.03.2019,6520581.356417620
06.03.2019,4039888.372528290
07.03.2019,5030734.606475610
08.03.2019,7086457.431173130
09.03.2019,2059940.9622917700
10.03.2019,7370596.49740184
11.03.2019,5025751.507310060
12.03.2019,8343016.991133480
13.03.2019,5421650.68606886
14.03.2019,5142957.419487170
15.03.2019,7319225.095512730
16.03.2019,8465494.232192920
17.03.2019,3756356.128648990
18.03.2019,5962452.451183030
19.03.2019,6820391.909149120
20.03.2019,6228607.7245015100
21.03.2019,11608628.202928500
22.03.2019,4388815.835508100
23.03.2019,2815572.4690112600
24.03.2019,2576615.1312554300
25.03.2019,4633176.638721930
26.03.2019,10695472.704560300
27.03.2019,4722947.176581960
28.03.2019,3617817.6984901700
29.03.2019,17066181.269598200
30.03.2019,2249916.115715260
31.03.2019,5988554.02205699
01.04.2019,4950913.6254593500
02.04.2019,20208874.809396900
03.04.2019,15250917.131873700
04.04.2019,6069514.026589960
05.04.2019,13279642.664537700
06.04.2019,3236200.3239210100
07.04.2019,3641862.559472820
08.04.2019,9250919.647357390
09.04.2019,4973167.183000170
10.04.2019,10367180.933453400
11.04.2019,6872459.071257280
12.04.2019,10427109.578674800
13.04.2019,5808488.951778570
14.04.2019,22369482.747410400
15.04.2019,4273724.9048609400
16.04.2019,4351650.909384770
17.04.2019,10436163.399207800
18.04.2019,5522863.944689220
19.04.2019,14012376.963663500
20.04.2019,3641639.7517852900
21.04.2019,4410659.230197310
22.04.2019,11448536.451314800
23.04.2019,6484831.296420670
24.04.2019,23527368.268100300
25.04.2019,6046583.694563000
26.04.2019,14674680.117679500
27.04.2019,4537511.969203060
28.04.2019,3711144.6548752600
29.04.2019,11093871.450502400
30.04.2019,3583818.067698510
01.05.2019,28708177.014234300
02.05.2019,5649130.322189570
